Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0010608,posttranscriptional regulation of gene expression,,-8.8,2.9,7.3,18969,461,589,41,7,1,11652|12317|13690|15381|16193|16210|16549|17164|17165|18626|19204|19704|19877|19934|21453|21825|22057|22339|23879|27979|56040|56403|67671|67941|70640|73158|76936|77134|106205|108954|110954|207214|210106|211064|214290|214627|217980|225363|230738|231659|100037258,Akt2|Calr|Eif4g2|Hnrnpc|Il6|Impact|Khsrp|Mapkapk2|Mapkapk5|Per1|Ptafr|Upf1|Rock1|Rpl22|Tcof1|Thbs1|Tob1|Vegfa|Fxr2|Eif3b|Rplp1|Syncrip|Rpl38|Rps27l|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Zc3h7a|Ppp1r15b|Rpl10|Larp4|Tent4a|Alkbh1|Tut7|Tent4b|Larp4b|Etf1|Zc3h12a|Gcn1|Dnajc3,-6.1,MyList
Reactome Gene Sets,6,R-MMU-191273,Cholesterol biosynthesis,,-8.8,13,11,18969,25,589,10,1.7,0.53,13121|14137|15357|20775|66234|74754|110196|208715|235293|319554,Cyp51|Fdft1|Hmgcr|Sqle|Msmo1|Dhcr24|Fdps|Hmgcs1|Sc5d|Idi1,-6.1,MyList
KEGG Pathway,24,mmu04141,Protein processing in endoplasmic reticulum,,-8.8,4.5,8.1,18969,165,589,23,3.9,0.8,11911|12282|12317|12330|12333|13198|14828|15502|15505|15516|15519|20335|22027|57377|66212|69162|74126|81910|109815|140740|192193|320011|100037258,Atf4|Hyou1|Calr|Canx|Capn1|Ddit3|Hspa5|Dnaja1|Hsph1|Hsp90ab1|Hsp90aa1|Sec61g|Hsp90b1|Mogs|Sec61b|Sec31a|Syvn1|Rrbp1|Selenos|Sec63|Edem1|Uggt1|Dnajc3,-6.1,MyList
WikiPathways,27,WP1248,Oxidative phosphorylation,,-8.7,7.8,9.2,18969,58,589,14,2.4,0.63,11951|11957|11958|17705|17719|17721|17991|27425|57423|66091|66377|67126|68198|230075,Atp5g1|Atp5j|Atp5k|ATP6|ND4|ND5|Ndufa2|Atp5l|Atp5j2|Ndufa3|Ndufc1|Atp5e|Ndufb2|Ndufb6,-6,MyList
GO Biological Processes,19,GO:0009895,negative regulation of catabolic process,,-8.6,3.3,7.4,18969,308,589,32,5.4,0.93,12995|13121|13167|13690|15357|15381|15516|17127|17164|17210|18550|21857|21929|22057|22339|30940|54375|56403|59027|65019|73158|75608|77134|80750|100855|101943|105689|108155|210106|214627|217980|252870,Csnk2a1|Cyp51|Dbi|Eif4g2|Hmgcr|Hnrnpc|Hsp90ab1|Smad3|Mapkapk2|Mcl1|Furin|Timp1|Tnfaip3|Tob1|Vegfa|Usp25|Azin1|Syncrip|Nampt|Rpl23|Larp1|Chmp4b|Hnrnpa0|N4bp1|Tbc1d14|Sf3b3|Mycbp2|Ogt|Tent4a|Tent4b|Larp4b|Usp7,-5.9,MyList
KEGG Pathway,24,mmu05010,Alzheimer's disease,,-8.5,4.3,7.8,18969,171,589,23,3.9,0.8,11938|11951|11957|12333|12864|12866|12867|13063|17705|17991|22272|54405|56637|66091|66142|66152|66377|66576|66594|67126|67530|68198|230075,Atp2a2|Atp5g1|Atp5j|Capn1|Cox6c|Cox7a2|Cox7c|Cycs|ATP6|Ndufa2|Uqcrq|Ndufa1|Gsk3b|Ndufa3|Cox7b|Uqcr10|Ndufc1|Uqcrh|Uqcr11|Atp5e|Uqcrb|Ndufb2|Ndufb6,-5.8,MyList
KEGG Pathway,24,ko05010,Alzheimer's disease,,-8.5,4.3,7.8,18969,171,589,23,3.9,0.8,11938|11951|11957|12333|12864|12866|12867|13063|17705|17991|22272|54405|56637|66091|66142|66152|66377|66576|66594|67126|67530|68198|230075,Atp2a2|Atp5g1|Atp5j|Capn1|Cox6c|Cox7a2|Cox7c|Cycs|ATP6|Ndufa2|Uqcrq|Ndufa1|Gsk3b|Ndufa3|Cox7b|Uqcr10|Ndufc1|Uqcrh|Uqcr11|Atp5e|Uqcrb|Ndufb2|Ndufb6,-5.8,MyList
WikiPathways,27,WP4346,Cholesterol metabolism (includes both Bloch and Kandutsch-Russell pathways),,-8.5,8.2,9.2,18969,51,589,13,2.2,0.61,13121|14104|14137|15357|20250|20775|20788|66234|74754|110196|208715|235293|319554,Cyp51|Fasn|Fdft1|Hmgcr|Scd2|Sqle|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Sc5d|Idi1,-5.8,MyList
KEGG Pathway,24,mmu05206,MicroRNAs in cancer,,-8.4,4.7,8,18969,144,589,21,3.6,0.76,11987|12125|12444|12505|12575|14660|14784|16402|17118|17210|17250|18128|18712|19225|19877|21825|22339|24136|27049|93759|384783,Slc7a1|Bcl2l11|Ccnd2|Cd44|Cdkn1a|Gls|Grb2|Itga5|Marcks|Mcl1|Abcc1|Notch1|Pim1|Ptgs2|Rock1|Thbs1|Vegfa|Zeb2|Etv3|Sirt1|Irs2,-5.8,MyList
KEGG Pathway,24,mmu05016,Huntington's disease,,-8.3,4.1,7.6,18969,189,589,24,4.1,0.81,11951|11957|12864|12866|12867|13063|17705|17991|20655|21817|22272|54405|66091|66142|66152|66377|66491|66576|66594|67126|67530|68198|71770|230075,Atp5g1|Atp5j|Cox6c|Cox7a2|Cox7c|Cycs|ATP6|Ndufa2|Sod1|Tgm2|Uqcrq|Ndufa1|Ndufa3|Cox7b|Uqcr10|Ndufc1|Polr2l|Uqcrh|Uqcr11|Atp5e|Uqcrb|Ndufb2|Ap2b1|Ndufb6,-5.7,MyList
KEGG Pathway,24,ko05016,Huntington's disease,,-8.3,4.1,7.6,18969,189,589,24,4.1,0.81,11951|11957|12864|12866|12867|13063|17705|17991|20655|21817|22272|54405|66091|66142|66152|66377|66491|66576|66594|67126|67530|68198|71770|230075,Atp5g1|Atp5j|Cox6c|Cox7a2|Cox7c|Cycs|ATP6|Ndufa2|Sod1|Tgm2|Uqcrq|Ndufa1|Ndufa3|Cox7b|Uqcr10|Ndufc1|Polr2l|Uqcrh|Uqcr11|Atp5e|Uqcrb|Ndufb2|Ap2b1|Ndufb6,-5.7,MyList
GO Biological Processes,19,GO:2000377,regulation of reactive oxygen species metabolic process,,-8.2,3.9,7.5,18969,205,589,25,4.2,0.83,11652|11951|12575|12633|14289|14784|15251|15277|15519|16193|16452|16549|16600|17127|19225|19261|20128|20655|20963|21825|67067|93759|108155|109815|230738,Akt2|Atp5g1|Cdkn1a|Cflar|Fpr2|Grb2|Hif1a|Hk2|Hsp90aa1|Il6|Jak2|Khsrp|Klf4|Smad3|Ptgs2|Sirpa|Trim30a|Sod1|Syk|Thbs1|Romo1|Sirt1|Ogt|Selenos|Zc3h12a,-5.6,MyList
GO Biological Processes,19,GO:0043281,regulation of cysteine-type endopeptidase activity involved in apoptotic process,,-8.2,3.9,7.5,18969,207,589,25,4.2,0.83,11652|12125|12363|12505|12633|12995|13063|16193|16452|16600|17127|18793|19052|19225|20439|20963|21825|22339|67941|74754|93759|110651|216799|223752|224105,Akt2|Bcl2l11|Casp4|Cd44|Cflar|Csnk2a1|Cycs|Il6|Jak2|Klf4|Smad3|Plaur|Ppp2ca|Ptgs2|Siah2|Syk|Thbs1|Vegfa|Rps27l|Dhcr24|Sirt1|Rps6ka3|Nlrp3|Gramd4|Pak2,-5.6,MyList
Reactome Gene Sets,6,R-MMU-1428517,The citric acid (TCA) cycle and respiratory electron transport,,-8,4.3,7.6,18969,165,589,22,3.7,0.78,11951|11957|11958|12867|13063|17705|17719|17721|17991|22272|27425|54405|57423|66091|66142|66152|66359|66377|66576|67126|68198|230075,Atp5g1|Atp5j|Atp5k|Cox7c|Cycs|ATP6|ND4|ND5|Ndufa2|Uqcrq|Atp5l|Ndufa1|Atp5j2|Ndufa3|Cox7b|Uqcr10|Cox20|Ndufc1|Uqcrh|Atp5e|Ndufb2|Ndufb6,-5.5,MyList
GO Biological Processes,19,GO:0097193,intrinsic apoptotic signaling pathway,,-7.9,3.3,7.1,18969,295,589,30,5.1,0.91,11911|12125|12282|12363|12505|12575|12925|13198|15251|15502|15505|15951|16452|17210|18432|18793|19225|20482|20655|50754|56449|56637|57741|67941|71514|74006|74126|93759|109815|209456,Atf4|Bcl2l11|Hyou1|Casp4|Cd44|Cdkn1a|Crip1|Ddit3|Hif1a|Dnaja1|Hsph1|Ifi204|Jak2|Mcl1|Mybbp1a|Plaur|Ptgs2|Skil|Sod1|Fbxw7|Ybx3|Gsk3b|Noc2l|Rps27l|Sfpq|Dnm1l|Syvn1|Sirt1|Selenos|Trp53bp2,-5.3,MyList
KEGG Pathway,24,ko05206,MicroRNAs in cancer,,-7.8,4.6,7.6,18969,141,589,20,3.4,0.75,11987|12125|12444|12505|12575|14660|14784|16402|17118|17210|17250|18128|18712|19225|19877|21825|22339|24136|93759|384783,Slc7a1|Bcl2l11|Ccnd2|Cd44|Cdkn1a|Gls|Grb2|Itga5|Marcks|Mcl1|Abcc1|Notch1|Pim1|Ptgs2|Rock1|Thbs1|Vegfa|Zeb2|Sirt1|Irs2,-5.3,MyList
GO Biological Processes,19,GO:2000116,regulation of cysteine-type endopeptidase activity,,-7.8,3.6,7.2,18969,231,589,26,4.4,0.85,11652|12125|12363|12505|12633|12995|13063|16193|16452|16600|17127|18793|19052|19225|20439|20963|21825|22339|54483|67941|74754|93759|110651|216799|223752|224105,Akt2|Bcl2l11|Casp4|Cd44|Cflar|Csnk2a1|Cycs|Il6|Jak2|Klf4|Smad3|Plaur|Ppp2ca|Ptgs2|Siah2|Syk|Thbs1|Vegfa|Mefv|Rps27l|Dhcr24|Sirt1|Rps6ka3|Nlrp3|Gramd4|Pak2,-5.2,MyList
WikiPathways,27,WP310,mRNA processing,,-7.3,2.7,6.5,18969,441,589,37,6.3,1,13690|14113|15381|18521|18938|19934|20005|20088|20090|21681|23879|27979|54127|56200|56403|56878|59013|60365|66475|67039|67248|67281|67671|67996|68011|68052|69878|71514|74213|76936|77134|101943|108013|108014|228410|229279|246727,Eif4g2|Fbl|Hnrnpc|Pcbp2|Ppp1r14b|Rpl22|Rpl9|Rps24|Rps29|Alyref|Fxr2|Eif3b|Rps28|Ddx21|Syncrip|Rbms1|Hnrnph1|Rbm8a|Rps23|Rbm25|Rpl39|Rpl37|Rpl38|Srsf6|Snrpg|Rps13|Snrpf|Sfpq|Rbm26|Hnrnpm|Hnrnpa0|Sf3b3|Celf4|Srsf9|Cstf3|Hnrnpa3|Oas3,-4.8,MyList
GO Biological Processes,19,GO:0031330,negative regulation of cellular catabolic process,,-7.3,3.4,6.8,18969,244,589,26,4.4,0.85,12995|13167|13690|15381|15516|17164|17210|18550|21857|21929|22057|22339|30940|56403|59027|65019|73158|75608|77134|80750|100855|108155|210106|214627|217980|252870,Csnk2a1|Dbi|Eif4g2|Hnrnpc|Hsp90ab1|Mapkapk2|Mcl1|Furin|Timp1|Tnfaip3|Tob1|Vegfa|Usp25|Syncrip|Nampt|Rpl23|Larp1|Chmp4b|Hnrnpa0|N4bp1|Tbc1d14|Ogt|Tent4a|Tent4b|Larp4b|Usp7,-4.8,MyList
GO Biological Processes,19,GO:0097190,apoptotic signaling pathway,,-7.3,2.4,6.3,18969,601,589,45,7.6,1.1,11911|12125|12282|12363|12387|12505|12537|12575|12633|12925|13198|14629|15251|15502|15505|15951|16452|17127|17210|17428|18227|18413|18432|18793|19225|20397|20439|20482|20655|21825|21929|22339|50754|56449|56637|57741|67941|71514|74006|74126|76933|93759|109815|209456|224105,Atf4|Bcl2l11|Hyou1|Casp4|Ctnnb1|Cd44|Cdk11b|Cdkn1a|Cflar|Crip1|Ddit3|Gclc|Hif1a|Dnaja1|Hsph1|Ifi204|Jak2|Smad3|Mcl1|Mnt|Nr4a2|Osm|Mybbp1a|Plaur|Ptgs2|Sgpl1|Siah2|Skil|Sod1|Thbs1|Tnfaip3|Vegfa|Fbxw7|Ybx3|Gsk3b|Noc2l|Rps27l|Sfpq|Dnm1l|Syvn1|Ifi27l2a|Sirt1|Selenos|Trp53bp2|Pak2,-4.8,MyList
GO Biological Processes,19,GO:0006417,regulation of translation,,-7.3,3,6.6,18969,332,589,31,5.3,0.92,11652|12317|13690|16193|16210|16549|17165|18626|19204|19704|19877|19934|21453|21825|22057|23879|27979|56040|56403|67671|67941|73158|108954|110954|207214|211064|217980|225363|230738|231659|100037258,Akt2|Calr|Eif4g2|Il6|Impact|Khsrp|Mapkapk5|Per1|Ptafr|Upf1|Rock1|Rpl22|Tcof1|Thbs1|Tob1|Fxr2|Eif3b|Rplp1|Syncrip|Rpl38|Rps27l|Larp1|Ppp1r15b|Rpl10|Larp4|Alkbh1|Larp4b|Etf1|Zc3h12a|Gcn1|Dnajc3,-4.7,MyList
GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,,-7.3,2.8,6.5,18969,387,589,34,5.8,0.96,12125|12282|12387|12505|12537|12633|13198|14629|15251|15502|15505|16452|17210|17428|18227|18413|18793|19225|20439|20482|20655|21825|21929|22339|50754|56449|56637|57741|71514|74006|74126|93759|109815|224105,Bcl2l11|Hyou1|Ctnnb1|Cd44|Cdk11b|Cflar|Ddit3|Gclc|Hif1a|Dnaja1|Hsph1|Jak2|Mcl1|Mnt|Nr4a2|Osm|Plaur|Ptgs2|Siah2|Skil|Sod1|Thbs1|Tnfaip3|Vegfa|Fbxw7|Ybx3|Gsk3b|Noc2l|Sfpq|Dnm1l|Syvn1|Sirt1|Selenos|Pak2,-4.7,MyList
GO Biological Processes,19,GO:0016126,sterol biosynthetic process,,-7,7,8,18969,55,589,12,2,0.58,13121|14137|15357|20655|20775|20788|66234|74754|110196|208715|231070|235293,Cyp51|Fdft1|Hmgcr|Sod1|Sqle|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Insig1|Sc5d,-4.5,MyList
GO Biological Processes,19,GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,,-7,5.8,7.6,18969,78,589,14,2.4,0.63,11652|12505|12633|12995|16193|16600|18793|19225|20439|21825|22339|74754|110651|224105,Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Siah2|Thbs1|Vegfa|Dhcr24|Rps6ka3|Pak2,-4.5,MyList
Reactome Gene Sets,6,R-MMU-611105,Respiratory electron transport,,-6.9,5.3,7.4,18969,91,589,15,2.5,0.65,12867|13063|17719|17721|17991|22272|54405|66091|66142|66152|66359|66377|66576|68198|230075,Cox7c|Cycs|ND4|ND5|Ndufa2|Uqcrq|Ndufa1|Ndufa3|Cox7b|Uqcr10|Cox20|Ndufc1|Uqcrh|Ndufb2|Ndufb6,-4.4,MyList
GO Biological Processes,19,GO:0043488,regulation of mRNA stability,,-6.8,4.9,7.1,18969,106,589,16,2.7,0.67,15381|16549|17164|19704|19877|22339|23879|56403|70640|73158|76936|77134|210106|214627|217980|230738,Hnrnpc|Khsrp|Mapkapk2|Upf1|Rock1|Vegfa|Fxr2|Syncrip|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Tent4a|Tent4b|Larp4b|Zc3h12a,-4.3,MyList
GO Biological Processes,19,GO:0022613,ribonucleoprotein complex biogenesis,,-6.8,2.7,6.2,18969,406,589,34,5.8,0.96,13669|14113|15516|15519|18432|19942|20054|20068|20088|20116|24015|54127|56200|57741|57808|66481|66489|66942|67040|67204|67671|67684|67941|67996|68011|68184|69713|69878|75617|75751|108013|110954|214627|268449,Eif3a|Fbl|Hsp90ab1|Hsp90aa1|Mybbp1a|Rpl27|Rps15|Rps17|Rps24|Rps8|Abce1|Rps28|Ddx21|Noc2l|Rpl35a|Rps21|Rpl35|Ddx18|Ddx17|Eif2s2|Rpl38|Luc7l3|Rps27l|Srsf6|Snrpg|Denr|Pin4|Snrpf|Rps25|Ipo4|Celf4|Rpl10|Tent4b|Rpl23a,-4.3,MyList
GO Biological Processes,19,GO:0043632,modification-dependent macromolecule catabolic process,,-6.7,2.3,5.9,18969,631,589,45,7.6,1.1,12387|12995|13198|13542|14629|14828|15516|16798|18521|19172|19647|20439|21929|22027|22201|22217|23806|27362|29864|30940|50754|54473|56637|65019|66212|74126|75234|75788|77891|78294|80750|93759|108155|109815|192193|213990|214290|214627|217069|240263|252870|268470|319651|329908|672511,Ctnnb1|Csnk2a1|Ddit3|Dvl1|Gclc|Hspa5|Hsp90ab1|Lats1|Pcbp2|Psmb4|Rbbp6|Siah2|Tnfaip3|Hsp90b1|Uba1|Usp12|Arih1|Dnajb9|Rnf11|Usp25|Fbxw7|Tollip|Gsk3b|Rpl23|Sec61b|Syvn1|Rnf19b|Smurf1|Ube2s|Rps27a|N4bp1|Sirt1|Ogt|Selenos|Edem1|Agap3|Tut7|Tent4b|Trim25|Fem1c|Usp7|Ube2z|Usp37|Usp24|Rnf213,-4.2,MyList
GO Biological Processes,19,GO:0032922,circadian regulation of gene expression,,-6.7,6,7.5,18969,70,589,13,2.2,0.61,11622|11911|12916|15902|18432|18626|19377|20893|59027|93759|105689|108155|268903,Ahr|Atf4|Crem|Id2|Mybbp1a|Per1|Rai1|Bhlhe40|Nampt|Sirt1|Mycbp2|Ogt|Nrip1,-4.2,MyList
GO Biological Processes,19,GO:0062197,cellular response to chemical stress,,-6.6,2.9,6.3,18969,317,589,29,4.9,0.89,11911|11938|12333|12387|12633|13198|15251|15502|15505|16193|16210|16452|17210|18023|18227|19225|19261|20655|21825|21929|50754|56449|67067|71514|93759|109815|213990|216850|230738,Atf4|Atp2a2|Capn1|Ctnnb1|Cflar|Ddit3|Hif1a|Dnaja1|Hsph1|Il6|Impact|Jak2|Mcl1|Nfe2l1|Nr4a2|Ptgs2|Sirpa|Sod1|Thbs1|Tnfaip3|Fbxw7|Ybx3|Romo1|Sfpq|Sirt1|Selenos|Agap3|Kdm6b|Zc3h12a,-4.2,MyList
GO Biological Processes,19,GO:1902653,secondary alcohol biosynthetic process,,-6.6,7.2,7.8,18969,49,589,11,1.9,0.56,13121|14137|15357|20655|20788|66234|74754|110196|208715|231070|235293,Cyp51|Fdft1|Hmgcr|Sod1|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Insig1|Sc5d,-4.2,MyList
GO Biological Processes,19,GO:0006695,cholesterol biosynthetic process,,-6.6,7.2,7.8,18969,49,589,11,1.9,0.56,13121|14137|15357|20655|20788|66234|74754|110196|208715|231070|235293,Cyp51|Fdft1|Hmgcr|Sod1|Srebf2|Msmo1|Dhcr24|Fdps|Hmgcs1|Insig1|Sc5d,-4.2,MyList
GO Biological Processes,19,GO:2000379,positive regulation of reactive oxygen species metabolic process,,-6.6,4.7,7,18969,109,589,16,2.7,0.67,11652|12575|14289|14784|15519|16193|16452|16600|17127|19225|20655|20963|21825|67067|108155|230738,Akt2|Cdkn1a|Fpr2|Grb2|Hsp90aa1|Il6|Jak2|Klf4|Smad3|Ptgs2|Sod1|Syk|Thbs1|Romo1|Ogt|Zc3h12a,-4.2,MyList
GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,,-6.6,3.9,6.6,18969,167,589,20,3.4,0.75,12125|12282|12505|13198|15251|15502|15505|17210|18793|19225|20482|20655|50754|56449|57741|71514|74006|74126|93759|109815,Bcl2l11|Hyou1|Cd44|Ddit3|Hif1a|Dnaja1|Hsph1|Mcl1|Plaur|Ptgs2|Skil|Sod1|Fbxw7|Ybx3|Noc2l|Sfpq|Dnm1l|Syvn1|Sirt1|Selenos,-4.1,MyList
GO Biological Processes,19,GO:0036003,positive regulation of transcription from RNA polymerase II promoter in response to stress,,-6.6,11,8.8,18969,23,589,8,1.4,0.48,11911|13198|15251|18023|18128|19664|22339|231659,Atf4|Ddit3|Hif1a|Nfe2l1|Notch1|Rbpj|Vegfa|Gcn1,-4.1,MyList
GO Biological Processes,19,GO:0051345,positive regulation of hydrolase activity,,-6.5,2.4,5.9,18969,537,589,40,6.8,1,11652|12125|12363|12633|13063|14254|15516|16452|17127|18538|19052|19204|19419|20194|20293|20296|20305|20306|20354|20963|21844|22339|22411|54483|56193|56637|67941|69710|70296|93759|100855|107746|108911|108954|109700|170625|208263|216799|223752|233489,Akt2|Bcl2l11|Casp4|Cflar|Cycs|Flt1|Hsp90ab1|Jak2|Smad3|Pcna|Ppp2ca|Ptafr|Rasgrp1|S100a10|Ccl12|Ccl2|Ccl6|Ccl7|Sema4d|Syk|Tiam1|Vegfa|Wnt11|Mefv|Plek|Gsk3b|Rps27l|Arap1|Tbc1d13|Sirt1|Tbc1d14|Rapgef1|Rcc2|Ppp1r15b|Itga1|Snx18|Tor1aip1|Nlrp3|Gramd4|Picalm,-4.1,MyList
GO Biological Processes,19,GO:2000117,negative regulation of cysteine-type endopeptidase activity,,-6.5,5.3,7.1,18969,85,589,14,2.4,0.63,11652|12505|12633|12995|16193|16600|18793|19225|20439|21825|22339|74754|110651|224105,Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Siah2|Thbs1|Vegfa|Dhcr24|Rps6ka3|Pak2,-4.1,MyList
GO Biological Processes,19,GO:0043068,positive regulation of programmed cell death,,-6.5,2.3,5.8,18969,600,589,43,7.3,1.1,11501|11846|11911|12125|12226|12333|12387|12505|12575|13198|15251|15357|15502|16193|16452|16798|16974|17210|18128|18413|18432|19052|19225|20090|20293|20482|20655|20963|21817|21825|22411|50754|56637|71514|74006|93759|109700|209456|215653|224105|230738|252870|268470,Adam8|Arg1|Atf4|Bcl2l11|Btg1|Capn1|Ctnnb1|Cd44|Cdkn1a|Ddit3|Hif1a|Hmgcr|Dnaja1|Il6|Jak2|Lats1|Lrp6|Mcl1|Notch1|Osm|Mybbp1a|Ppp2ca|Ptgs2|Rps29|Ccl12|Skil|Sod1|Syk|Tgm2|Thbs1|Wnt11|Fbxw7|Gsk3b|Sfpq|Dnm1l|Sirt1|Itga1|Trp53bp2|Rassf2|Pak2|Zc3h12a|Usp7|Ube2z,-4.1,MyList
WikiPathways,27,WP1763,PluriNetWork: mechanisms associated with pluripotency,,-6.4,3,6.2,18969,288,589,27,4.6,0.86,12387|12505|12575|12934|13445|13542|14784|15251|16468|16600|16878|17127|17191|18128|18712|19664|19877|22289|56637|66923|74178|75788|108155|216233|216850|223775|252870,Ctnnb1|Cd44|Cdkn1a|Dpysl2|Cdk2ap1|Dvl1|Grb2|Hif1a|Jarid2|Klf4|Lif|Smad3|Mbd2|Notch1|Pim1|Rbpj|Rock1|Kdm6a|Gsk3b|Pbrm1|Stk40|Smurf1|Ogt|Socs2|Kdm6b|Pim3|Usp7,-4,MyList
GO Biological Processes,19,GO:0006984,ER-nucleus signaling pathway,,-6.4,7.9,7.9,18969,41,589,10,1.7,0.53,11911|11938|12125|13198|14828|20788|56637|108954|109815|231070,Atf4|Atp2a2|Bcl2l11|Ddit3|Hspa5|Srebf2|Gsk3b|Ppp1r15b|Selenos|Insig1,-4,MyList
GO Biological Processes,19,GO:0034976,response to endoplasmic reticulum stress,,-6.4,3.2,6.3,18969,253,589,25,4.2,0.83,11911|12125|12282|12317|12330|12363|13198|14828|18023|21825|22027|27362|27368|30940|56637|66212|74126|74840|93759|108954|109815|192193|217069|320011|100037258,Atf4|Bcl2l11|Hyou1|Calr|Canx|Casp4|Ddit3|Hspa5|Nfe2l1|Thbs1|Hsp90b1|Dnajb9|Tbl2|Usp25|Gsk3b|Sec61b|Syvn1|Manf|Sirt1|Ppp1r15b|Selenos|Edem1|Trim25|Uggt1|Dnajc3,-4,MyList
GO Biological Processes,19,GO:0044257,cellular protein catabolic process,,-6.4,2.1,5.7,18969,777,589,51,8.7,1.2,12387|12995|13198|13542|14629|14828|15516|15519|16798|16835|18023|18521|18550|18571|19172|19647|20439|21929|22027|22201|22217|23806|27362|29864|30940|50754|54473|56637|65019|66212|74126|75234|75608|75788|77891|78294|80750|93759|108155|109815|192193|213990|217069|240263|252870|268470|319651|320011|329908|672511|100037258,Ctnnb1|Csnk2a1|Ddit3|Dvl1|Gclc|Hspa5|Hsp90ab1|Hsp90aa1|Lats1|Ldlr|Nfe2l1|Pcbp2|Furin|Pdcd6ip|Psmb4|Rbbp6|Siah2|Tnfaip3|Hsp90b1|Uba1|Usp12|Arih1|Dnajb9|Rnf11|Usp25|Fbxw7|Tollip|Gsk3b|Rpl23|Sec61b|Syvn1|Rnf19b|Chmp4b|Smurf1|Ube2s|Rps27a|N4bp1|Sirt1|Ogt|Selenos|Edem1|Agap3|Trim25|Fem1c|Usp7|Ube2z|Usp37|Uggt1|Usp24|Rnf213|Dnajc3,-4,MyList
GO Biological Processes,19,GO:0072593,reactive oxygen species metabolic process,,-6.4,3,6.1,18969,290,589,27,4.6,0.86,11652|11951|12575|12633|13063|14289|14784|15251|15277|15519|16193|16452|16549|16600|17127|19225|19261|20128|20655|20963|21825|50493|67067|93759|108155|109815|230738,Akt2|Atp5g1|Cdkn1a|Cflar|Cycs|Fpr2|Grb2|Hif1a|Hk2|Hsp90aa1|Il6|Jak2|Khsrp|Klf4|Smad3|Ptgs2|Sirpa|Trim30a|Sod1|Syk|Thbs1|Txnrd1|Romo1|Sirt1|Ogt|Selenos|Zc3h12a,-4,MyList
GO Biological Processes,19,GO:0010942,positive regulation of cell death,,-6.4,2.2,5.7,18969,670,589,46,7.8,1.1,11501|11846|11911|11951|12125|12226|12333|12387|12505|12575|13198|15251|15357|15502|16193|16452|16798|16974|17210|18128|18413|18432|19052|19225|20090|20293|20482|20655|20963|21817|21825|22411|50493|50754|56637|71514|74006|93759|109700|209456|215653|224105|230738|233489|252870|268470,Adam8|Arg1|Atf4|Atp5g1|Bcl2l11|Btg1|Capn1|Ctnnb1|Cd44|Cdkn1a|Ddit3|Hif1a|Hmgcr|Dnaja1|Il6|Jak2|Lats1|Lrp6|Mcl1|Notch1|Osm|Mybbp1a|Ppp2ca|Ptgs2|Rps29|Ccl12|Skil|Sod1|Syk|Tgm2|Thbs1|Wnt11|Txnrd1|Fbxw7|Gsk3b|Sfpq|Dnm1l|Sirt1|Itga1|Trp53bp2|Rassf2|Pak2|Zc3h12a|Picalm|Usp7|Ube2z,-4,MyList
GO Biological Processes,19,GO:0033002,muscle cell proliferation,,-6.3,3.2,6.2,18969,239,589,24,4.1,0.81,12387|12575|12633|15251|15357|15902|16001|16179|16193|16452|16468|16600|18128|18712|19204|19225|19664|21817|21825|21929|22339|56637|59027|93759,Ctnnb1|Cdkn1a|Cflar|Hif1a|Hmgcr|Id2|Igf1r|Irak1|Il6|Jak2|Jarid2|Klf4|Notch1|Pim1|Ptafr|Ptgs2|Rbpj|Tgm2|Thbs1|Tnfaip3|Vegfa|Gsk3b|Nampt|Sirt1,-4,MyList
GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,,-6.3,3.1,6.2,18969,257,589,25,4.2,0.83,12455|12537|15381|16549|17164|19704|19877|22057|22339|23879|56403|60365|67039|67040|67996|70640|73158|76936|77134|108013|108014|210106|214627|217980|230738,Ccnt1|Cdk11b|Hnrnpc|Khsrp|Mapkapk2|Upf1|Rock1|Tob1|Vegfa|Fxr2|Syncrip|Rbm8a|Rbm25|Ddx17|Srsf6|Dcp2|Larp1|Hnrnpm|Hnrnpa0|Celf4|Srsf9|Tent4a|Tent4b|Larp4b|Zc3h12a,-3.9,MyList
